"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
6363;1374;1373;0;0.11;0;0.58;0;0.24;2366;9;0.06;0;27.8;0.22;0;2697500;1177499;697;177;46.74;8.71;697500;177500;"697500_177500"
6366;0;2150;0;0;0;0.49;0;0.19;686;0;0.51;832;25.5;0;0;2697500;1188499;697;188;46.84;8.72;697500;188500;"697500_188500"
6372;0;1434;0;0.44;0;0.45;0;0.23;5234;831;0;0;19;0.1;327036;2697500;1209499;697;209;47.03;8.72;697500;209500;"697500_209500"
6392;878;486;0;0.9;0;0.01;0;0.08;5129;3606;0;0;14.1;0;0;2697500;1257499;697;257;47.46;8.73;697500;257500;"697500_257500"
6396;69857;499;0;0.62;0;0.04;0;0.67;3408;7877;0;0;7.7;0.03;0;2697500;1260499;697;260;47.49;8.73;697500;260500;"697500_260500"
6397;40026;475;0.57;0.02;0;0.2;0;-0.11;518;6159;0;0;3.6;0.01;0;2697500;1268499;697;268;47.56;8.73;697500;268500;"697500_268500"
6469;240;2010;0;0;0;0.41;0;0.14;2332;0;0.24;0;30.7;0.32;5678;2698500;1175499;698;175;46.72;8.73;698500;175500;"698500_175500"
6367;8653;1495;0;0.3;0;0.58;0;-0.6;2927;46;0.02;0;28.7;0.09;0;2698500;1181499;698;181;46.78;8.73;698500;181500;"698500_181500"
6370;25403;1107;0;0.16;0;0.61;0;-0.86;1498;4670;0;0;24.3;0.1;0;2698500;1192499;698;192;46.88;8.73;698500;192500;"698500_192500"
6373;6039;1002;0;0.35;0;0.51;0;-0.44;7493;2488;0;0;21.2;0.08;27549;2698500;1205499;698;205;46.99;8.73;698500;205500;"698500_205500"
6471;12063;946;0;0.22;0;0.7;0;0.52;5158;1488;0;0;11.2;0.03;0;2698500;1218499;698;218;47.11;8.74;698500;218500;"698500_218500"
6380;40996;943;0;0.25;0;0.58;0;-0.26;2184;5471;0;0;12.9;0;0;2698500;1221499;698;221;47.14;8.74;698500;221500;"698500_221500"
6384;24584;558;0.15;0.02;0;0.55;0;-0.03;2285;7962;0;1401;4.5;0.02;57894;2698500;1235499;698;235;47.26;8.74;698500;235500;"698500_235500"
6389;7561;469;0.39;0.22;0;0.34;0;0.12;1438;3263;0;0;5.5;0;0;2698500;1241499;698;241;47.32;8.74;698500;241500;"698500_241500"
6347;89309;278;0;0.15;0;0.15;0;-0.68;2698;10961;0;0;9.5;0.06;0;2699500;1115499;699;115;46.18;8.73;699500;115500;"699500_115500"
6971;9432;1549;0;0.26;0;0.48;0;0;2951;2764;0;0;21.8;0.18;0;2699500;1169499;699;169;46.67;8.74;699500;169500;"699500_169500"
6634;4331;632;0.25;0.53;0;0.09;0.05;0.21;1758;1936;0;773;7.6;0;13955;2699500;1253499;699;253;47.42;8.76;699500;253500;"699500_253500"
6635;6690;398;0.41;0.08;0;0.21;0;-0.62;4031;2321;0;117;5.5;0.03;0;2699500;1272499;699;272;47.6;8.76;699500;272500;"699500_272500"
6648;2295;1433;0;0.36;0;0.27;0;-0.11;2451;0;0.06;0;31.8;0.27;0;2700500;1134499;700;134;46.35;8.74;700500;134500;"700500_134500"
6912;0;2303;0;0;0;0.61;0;-0.23;1343;0;0.3;0;31.1;0.09;0;2700500;1166499;700;166;46.64;8.75;700500;166500;"700500_166500"
6659;1421;1884;0;0.13;0;0.57;0;-0.74;2102;0;0.05;0;24.1;0.24;2930;2700500;1182499;700;182;46.79;8.75;700500;182500;"700500_182500"
6660;4977;1514;0;0.21;0;0.57;0;0.01;2922;958;0.09;0;25;0.1;0;2700500;1187499;700;187;46.83;8.76;700500;187500;"700500_187500"
6917;4379;1021;0;0.43;0;0.54;0;-0.16;3559;1509;0;0;16;0.01;0;2700500;1219499;700;219;47.12;8.76;700500;219500;"700500_219500"
6920;2769;529;0.1;0.55;0;0.31;0;-0.14;0;1889;0;0;5.4;0;17550;2700500;1241499;700;241;47.32;8.77;700500;241500;"700500_241500"
6672;6635;547;0.54;0.02;0;0.31;0;-0.15;1343;4605;0;0;1.7;0.03;0;2700500;1248499;700;248;47.38;8.77;700500;248500;"700500_248500"
6680;20466;427;0.36;0.14;0;0.28;0;-0.79;1706;5208;0;212;7.9;0.01;0;2700500;1272499;700;272;47.6;8.77;700500;272500;"700500_272500"
6652;0;2281;0;0;0;0.75;0.01;0.35;5098;0;0.19;299;14.3;0;17628;2701500;1154499;701;154;46.53;8.76;701500;154500;"701500_154500"
6914;0;1688;0;0.16;0;0.49;0;0.4;3372;0;0.26;0;28.9;0.09;0;2701500;1186499;701;186;46.82;8.77;701500;186500;"701500_186500"
6662;49110;656;0;0.05;0;0.65;0;-0.36;2618;6887;0;0;9.5;0.07;3221;2701500;1203499;701;203;46.97;8.77;701500;203500;"701500_203500"
6667;9334;897;0;0.22;0;0.5;0.19;-0.11;2231;2571;0;985;7.7;0.02;139278;2701500;1223499;701;223;47.15;8.78;701500;223500;"701500_223500"
7570;1130;406;0;0;0;0.06;0.87;0;0;0;0;1565;0.4;0.03;24295;2701500;1230499;701;230;47.22;8.78;701500;230500;"701500_230500"
6670;9460;517;0.1;0.05;0;0.58;0.08;-0.19;1540;3928;0;1267;4.4;0.02;65893;2701500;1235499;701;235;47.26;8.78;701500;235500;"701500_235500"
6919;15026;502;0.13;0.11;0;0.61;0;0.11;2143;3019;0;0;3.9;0.01;46796;2701500;1237499;701;237;47.28;8.78;701500;237500;"701500_237500"
6675;41387;629;0.36;0.12;0;0.25;0;0.14;1552;5712;0;0;5.3;0.01;37050;2701500;1250499;701;250;47.4;8.78;701500;250500;"701500_250500"
6977;7051;704;0.09;0.72;0;0.1;0;-0.29;1872;1170;0;75;7.1;0;23483;2701500;1252499;701;252;47.42;8.78;701500;252500;"701500_252500"
6921;7840;441;0.39;0.38;0;0.14;0;-0.35;1331;2885;0;86;4.7;0;0;2701500;1268499;701;268;47.56;8.79;701500;268500;"701500_268500"
6647;2962;979;0;0.46;0;0.17;0;-0.68;6311;0;0;0;33.4;0.34;0;2702500;1120499;702;120;46.23;8.77;702500;120500;"702500_120500"
6657;64483;1378;0;0.21;0;0.34;0;-0.29;2216;9364;0;0;14.7;0;0;2702500;1170499;702;170;46.68;8.78;702500;170500;"702500_170500"
6918;34201;407;0.04;0;0;0.07;0.47;0.12;297;5135;0;5379;0.8;0.01;213771;2702500;1229499;702;229;47.21;8.79;702500;229500;"702500_229500"
6682;17269;411;0.38;0.15;0;0.09;0;0.4;2538;3052;0;147;4.6;0.03;23247;2702500;1281499;702;281;47.68;8.8;702500;281500;"702500_281500"
6649;19051;1164;0;0.43;0;0.17;0;-0.69;128;2776;0.02;0;32.3;0.29;0;2703500;1134499;703;134;46.35;8.78;703500;134500;"703500_134500"
6658;746;2182;0;0;0;0.66;0;-0.5;2958;6;0.27;0;26.4;0.05;0;2703500;1173499;703;173;46.7;8.79;703500;173500;"703500_173500"
6661;310;1973;0;0;0;0.93;0;0.24;0;0;0.05;0;14.2;0;51347;2703500;1197499;703;197;46.92;8.8;703500;197500;"703500_197500"
6663;607;1434;0;0.34;0;0.36;0;0.73;1105;403;0.01;0;28.7;0.29;0;2703500;1201499;703;201;46.96;8.8;703500;201500;"703500_201500"
6668;37524;512;0;0.19;0;0.67;0;0.75;2817;5602;0;0;12.5;0.03;0;2703500;1227499;703;227;47.19;8.8;703500;227500;"703500_227500"
6678;5209;569;0.68;0.11;0;0.14;0;0.52;2246;3530;0;0;4.3;0.01;0;2703500;1260499;703;260;47.49;8.81;703500;260500;"703500_260500"
6911;206;1817;0;0.02;0;0.25;0;-0.2;3578;0;0.02;0;34.7;0.71;0;2704500;1121499;704;121;46.24;8.79;704500;121500;"704500_121500"
6974;0;2175;0;0;0;0.52;0;-0.08;2833;0;0.22;0;28.7;0.25;14680;2704500;1174499;704;174;46.71;8.81;704500;174500;"704500_174500"
6915;118;1966;0;0;0;0.49;0;0.6;140;0;0.39;95;21.8;0.11;22888;2704500;1189499;704;189;46.85;8.81;704500;189500;"704500_189500"
6916;1762;1831;0;0;0;0.86;0;-0.83;431;1066;0.08;0;29;0.05;7983;2704500;1192499;704;192;46.88;8.81;704500;192500;"704500_192500"
6665;7135;902;0;0.09;0;0.74;0.03;0.22;8233;4567;0;1305;5.3;0;286170;2704500;1215499;704;215;47.08;8.81;704500;215500;"704500_215500"
6676;23788;683;0.05;0.45;0;0.36;0;-0.05;1165;4887;0;0;11.5;0.03;0;2704500;1258499;704;258;47.47;8.82;704500;258500;"704500_258500"
6683;19387;424;0.62;0;0;0.28;0;0.13;663;2484;0;0;1.6;0.01;0;2704500;1285499;704;285;47.71;8.83;704500;285500;"704500_285500"
6650;12398;911;0;0.62;0;0.19;0;-0.75;2024;4599;0;0;25.3;0.04;0;2705500;1148499;705;148;46.48;8.81;705500;148500;"705500_148500"
6975;0;1803;0;0;0;0.91;0;0.88;1764;0;0;0;19.4;0.07;0;2705500;1194499;705;194;46.89;8.82;705500;194500;"705500_194500"
7594;2099;1431;0;0.3;0;0.59;0;0.09;1554;3377;0.01;0;24.7;0.06;21231;2705500;1211499;705;211;47.05;8.83;705500;211500;"705500_211500"
6651;1858;1057;0;0.66;0;0.09;0;-0.16;3716;1492;0;0;39.8;0.17;0;2706500;1141499;706;141;46.42;8.82;706500;141500;"706500_141500"
6654;82;2130;0;0.01;0;0.71;0;-0.42;2354;0;0.02;158;27.8;0.26;0;2706500;1166499;706;166;46.64;8.83;706500;166500;"706500_166500"
6655;208;1942;0;0.04;0;0.45;0;0.47;2512;0;0.01;0;27.6;0.5;9226;2706500;1168499;706;168;46.66;8.83;706500;168500;"706500_168500"
6669;4456;1031;0;0.43;0;0.54;0;0.29;5799;2320;0;0;15;0.03;0;2706500;1223499;706;223;47.15;8.84;706500;223500;"706500_223500"
6673;51020;700;0.04;0.21;0;0.38;0;0.16;4355;9565;0;733;8.3;0.03;9073;2706500;1243499;706;243;47.33;8.85;706500;243500;"706500_243500"
6674;15071;759;0.06;0.12;0;0.7;0.01;0.35;1048;5181;0;48;11.3;0.04;13129;2706500;1247499;706;247;47.37;8.85;706500;247500;"706500_247500"
6684;4028;619;0.19;0.66;0;0.11;0;-0.25;15;192;0;0;12;0.02;0;2706500;1284499;706;284;47.7;8.86;706500;284500;"706500_284500"
6644;1066;1560;0;0.38;0;0.23;0;-0.11;1135;0;0.06;0;31.5;0.33;0;2707500;1107499;707;107;46.11;8.83;707500;107500;"707500_107500"
6972;6373;882;0;0.88;0;0.08;0;-0.42;3034;0;0.02;0;38.9;0.02;0;2707500;1121499;707;121;46.24;8.83;707500;121500;"707500_121500"
6653;4306;1708;0;0.36;0;0.49;0;-0.37;4093;1569;0;0;15.4;0.07;19380;2707500;1154499;707;154;46.53;8.84;707500;154500;"707500_154500"
6913;202;2109;0;0.05;0;0.66;0;-0.71;0;0;0;0;24.6;0.29;0;2707500;1175499;707;175;46.72;8.84;707500;175500;"707500_175500"
6666;1000;1349;0;0.29;0;0.59;0;-0.09;5045;0;0.01;0;24.3;0.11;66587;2707500;1218499;707;218;47.11;8.85;707500;218500;"707500_218500"
6978;41791;591;0.06;0.46;0;0.18;0;-0.52;168;5106;0;0;11.2;0;0;2707500;1262499;707;262;47.5;8.87;707500;262500;"707500_262500"
6679;33986;403;0.42;0.12;0;0.07;0.03;0.31;2219;9644;0;1343;2.6;0.04;15292;2707500;1268499;707;268;47.56;8.87;707500;268500;"707500_268500"
6685;6902;481;0.25;0.2;0;0.25;0;-0.75;1526;2503;0;382;10.9;0.03;20263;2707500;1280499;707;280;47.67;8.87;707500;280500;"707500_280500"
6910;190;1259;0;0.6;0;0.25;0;-0.53;2343;0;0;0;27.4;0.15;0;2707500;1098499;707;98;46.03;8.83;707500;98500;"707500_98500"
6645;43060;690;0;0.51;0;0.03;0.09;-0.58;5551;5658;0;1099;29.8;0.1;0;2708500;1118499;708;118;46.21;8.84;708500;118500;"708500_118500"
6656;6539;1624;0;0.5;0;0.28;0;0.13;5195;1244;0.01;0;25.1;0.14;0;2708500;1166499;708;166;46.64;8.86;708500;166500;"708500_166500"
6677;6875;710;0;0.45;0;0.44;0;-0.29;2222;3130;0;0;18;0.08;16563;2708500;1252499;708;252;47.41;8.88;708500;252500;"708500_252500"
6922;13489;538;0.36;0.25;0;0.28;0;-0.02;1306;2310;0;75;8.1;0.04;0;2708500;1276499;708;276;47.63;8.88;708500;276500;"708500_276500"
6638;31630;416;0;0.56;0;0.04;0;-0.57;2224;6578;0;0;20;0.05;0;2708500;1094499;708;94;45.99;8.84;708500;94500;"708500_94500"
6646;0;193;0;0.19;0;0;0.63;0;416;0;0;4980;0.1;0;341436;2709500;1112499;709;112;46.16;8.86;709500;112500;"709500_112500"
6973;2261;1792;0;0.74;0;0.22;0;-0.58;0;239;0;0;25.8;0.03;5768;2709500;1145499;709;145;46.45;8.86;709500;145500;"709500_145500"
6664;221;1490;0;0.22;0;0.44;0;0.44;3290;2016;0.01;0;25.6;0.24;0;2709500;1207499;709;207;47.01;8.88;709500;207500;"709500_207500"
6671;9967;917;0;0.21;0;0.62;0;-0.64;2965;5058;0;0;17.4;0.07;4575;2709500;1238499;709;238;47.29;8.89;709500;238500;"709500_238500"
6681;21159;429;0.41;0.13;0;0.17;0;-0.34;2313;5273;0;949;5.6;0.04;19405;2709500;1271499;709;271;47.59;8.89;709500;271500;"709500_271500"
6980;1400;1478;0;0.43;0;0.26;0;-0.67;258;0;0.06;0;31.7;0.24;0;2710500;1121499;710;121;46.24;8.87;710500;121500;"710500_121500"
6699;1021;1257;0;0.53;0;0.1;0;-0.51;1978;0;0.15;0;42;0.17;0;2710500;1124499;710;124;46.26;8.87;710500;124500;"710500_124500"
6982;493;1694;0;0.03;0;0.69;0;0.76;265;0;0.09;0;29.5;0.19;0;2710500;1207499;710;207;47.01;8.89;710500;207500;"710500_207500"
6695;802;1296;0;0.89;0;0;0;0.25;3491;0;0;0;30.7;0.09;0;2711500;1105499;711;105;46.09;8.88;711500;105500;"711500_105500"
6698;547;1505;0;0.78;0;0.03;0;-0.53;5347;0;0;0;35.5;0.16;0;2711500;1127499;711;127;46.29;8.89;711500;127500;"711500_127500"
6705;101;2386;0;0;0;0.61;0.07;-0.49;2103;0;0.32;1606;19.9;0;0;2711500;1159499;711;159;46.58;8.89;711500;159500;"711500_159500"
6924;5079;1161;0.02;0.63;0;0.29;0;0.77;927;1198;0;0;25;0.04;0;2711500;1174499;711;174;46.71;8.9;711500;174500;"711500_174500"
6720;20110;806;0;0.16;0;0.72;0;0.23;7130;5090;0;0;13;0.02;0;2711500;1219499;711;219;47.12;8.91;711500;219500;"711500_219500"
6723;12670;909;0;0.13;0;0.7;0;-0.49;4285;4504;0;0;17.9;0.07;55554;2711500;1220499;711;220;47.13;8.91;711500;220500;"711500_220500"
6738;44579;392;0.61;0.04;0;0.1;0;0.1;2023;7028;0;0;0.4;0.01;0;2711500;1270499;711;270;47.58;8.92;711500;270500;"711500_270500"
6706;5042;1711;0;0.28;0;0.65;0;-0.63;2275;1300;0.01;0;19.7;0.03;0;2712500;1155499;712;155;46.54;8.91;712500;155500;"712500_155500"
6726;109910;511;0;0.01;0;0.38;0.01;-0.6;3036;12076;0;661;8.7;0.1;3193;2712500;1233499;712;233;47.24;8.92;712500;233500;"712500_233500"
6732;74770;596;0.15;0.09;0;0.4;0;-0.03;2322;10833;0;0;7.4;0.02;0;2712500;1256499;712;256;47.45;8.93;712500;256500;"712500_256500"
6979;74664;407;0;0.32;0;0.05;0.05;-0.33;2427;10159;0;586;18.1;0.1;0;2712500;1094499;712;94;45.99;8.89;712500;94500;"712500_94500"
6694;3709;807;0;0.71;0;0.25;0;0.08;3353;669;0;156;16.5;0.02;0;2712500;1099499;712;99;46.04;8.89;712500;99500;"712500_99500"
6697;55295;491;0;0.44;0;0.06;0;-0.9;1608;8941;0;0;27.1;0.05;0;2713500;1115499;713;115;46.18;8.91;713500;115500;"713500_115500"
6703;3854;1261;0;0.58;0;0.16;0;-0.79;3683;1846;0;0;30.3;0.25;0;2713500;1149499;713;149;46.49;8.92;713500;149500;"713500_149500"
6712;765;2008;0;0;0;0.71;0.01;-0.19;4034;0;0.21;81;21.4;0.01;0;2713500;1188499;713;188;46.84;8.93;713500;188500;"713500_188500"
6717;116;1886;0;0;0;0.8;0;0.25;0;0;0.15;83;27.5;0.05;7326;2713500;1203499;713;203;46.97;8.93;713500;203500;"713500_203500"
6718;8591;970;0;0.17;0;0.76;0;-0.87;5417;1832;0.01;0;18.3;0.02;0;2713500;1209499;713;209;47.03;8.93;713500;209500;"713500_209500"
6721;1052;1289;0;0.43;0;0.5;0;-0.12;3264;0;0;0;25.7;0.07;38695;2713500;1218499;713;218;47.11;8.93;713500;218500;"713500_218500"
6728;2291;976;0;0.6;0;0.31;0;-0.13;3457;2976;0;0;27.8;0.05;0;2713500;1247499;713;247;47.37;8.94;713500;247500;"713500_247500"
6696;65957;458;0;0.54;0;0.14;0;-0.19;2013;8088;0;0;19;0.01;0;2714500;1101499;714;101;46.06;8.92;714500;101500;"714500_101500"
6709;1065;1922;0;0.29;0;0.45;0;-0.53;1444;0;0.02;0;26.1;0.23;0;2714500;1172499;714;172;46.69;8.94;714500;172500;"714500_172500"
6926;1162;1885;0;0.15;0;0.65;0;0.71;453;0;0.01;0;25.2;0.16;0;2714500;1194499;714;194;46.89;8.94;714500;194500;"714500_194500"
6724;587;1284;0;0.58;0;0.35;0;-0.04;4267;0;0;0;24.3;0.07;0;2714500;1222499;714;222;47.14;8.95;714500;222500;"714500_222500"
6691;39094;476;0;0.65;0;0.07;0.02;-0.58;0;4283;0;282;27.2;0.03;0;2714500;1087499;714;87;45.93;8.91;714500;87500;"714500_87500"
