"x"	"y"	"buildings"	"elevation"	"farmland"	"forest"	"glacier"	"grassland"	"lakes"	"northness"	"rivers"	"roads"	"rocks"	"shoreline"	"slope"	"structures"	"wetlands"
639500	137500	0	2553	0	0	0	0.61	0	-0.4	4672	0	0.39	0	30.4	0	0
640500	137500	0	2327	0	0	0	0.97	0	-0.8	6528	0	0.01	0	18.9	0	25665
641500	137500	0	2390	0	0	0	0.97	0	-0.88	8210	0	0	0	14	0	40564
642500	137500	296	2119	0	0	0	0.84	0	-0.32	212	0	0.07	0	33.9	0.09	88
643500	137500	1497	1638	0	0.33	0	0.25	0.01	-0.37	2908	0	0.21	995	26.5	0.16	0
644500	137500	0	1817	0	0.79	0	0.02	0.01	0.39	362	0	0.12	277	30.2	0.06	0
645500	137500	602	2118	0	0.25	0	0.44	0	0.07	416	0	0.03	125	22.5	0.27	0
646500	137500	1399	2101	0	0.07	0	0.6	0.01	-0.63	283	677	0	653	20	0.27	2149
647500	137500	48927	1944	0	0.35	0	0.44	0	-0.62	0	3601	0	80	20.7	0.09	4369
648500	137500	24559	1796	0	0.53	0	0.35	0	-0.84	2122	2584	0	0	26.8	0.06	0
649500	137500	4514	1578	0	0.64	0	0.32	0	-0.69	1614	2657	0	0	33.6	0.02	0
650500	137500	8926	1416	0	0.51	0	0.36	0	-0.78	280	4542	0	0	30.1	0.09	0
651500	137500	12622	1182	0.02	0.51	0	0.25	0	-0.47	2123	6225	0	0	28.7	0.12	0
652500	137500	24982	1050	0.01	0.52	0	0.24	0	-0.04	1624	3201	0.01	0	22.8	0.07	0
653500	137500	7065	1197	0	0.47	0	0.4	0	0.12	1640	2596	0.01	0	26.5	0.09	0
654500	137500	7409	1468	0	0.61	0	0.28	0	-0.46	949	4024	0	119	31.7	0.06	0
655500	137500	2486	1554	0	0.67	0	0.26	0	-0.4	1881	336	0	212	32.2	0.05	0
656500	137500	325	1964	0	0.4	0	0.3	0	-0.02	807	0	0.06	0	35.8	0.24	0
657500	137500	0	2249	0	0	0	0.61	0	0.48	74	0	0.13	42	34.2	0.26	0
658500	137500	0	2370	0	0	0	0.85	0	0.12	45	0	0.07	0	32.2	0.08	0
659500	137500	0	2429	0	0	0	0.75	0	-0.55	0	0	0.23	0	35	0.02	0
660500	137500	0	2313	0	0	0	0.76	0	-0.54	1331	0	0.18	52	32.1	0.06	0
661500	137500	373	2341	0	0	0	0.92	0	-0.39	780	858	0.05	117	25	0.02	0
662500	137500	831	2324	0	0	0	0.92	0	-0.89	2511	1817	0.02	0	24.6	0.04	0
663500	137500	587	2210	0	0	0	0.9	0	-0.63	2190	0	0.03	0	23.4	0.06	0
664500	137500	61	2310	0	0	0	0.79	0	-0.51	705	0	0.1	0	28.8	0.09	0
665500	137500	90	2368	0	0	0	0.61	0	-0.42	2844	0	0.33	0	27.6	0.04	0
666500	137500	0	2691	0	0	0.24	0.06	0	0.01	186	0	0.7	0	30.9	0	0
679500	137500	0	2467	0	0	0	0.19	0	0.25	668	0	0.81	0	31.5	0	0
680500	137500	0	2308	0	0	0	0.25	0.02	0.17	157	0	0.73	1365	28.1	0	0
681500	137500	0	2357	0	0	0	0.17	0.06	0.1	0	0	0.77	637	35.3	0	0
682500	137500	1081	1999	0	0.02	0	0.52	0	-0.31	0	0	0.29	0	23.7	0.17	0
683500	137500	689	1656	0	0.68	0	0.03	0	-0.08	984	0	0.09	0	34.2	0.19	0
684500	137500	3761	1058	0	0.62	0	0.07	0	0.08	2988	1123	0.13	0	38.1	0.1	0
685500	137500	3318	1065	0	0.48	0	0.09	0	-0.29	1900	130	0.23	0	38.8	0.12	0
686500	137500	120	1746	0	0.19	0	0.22	0	-0.27	1166	0	0.25	0	45.1	0.34	0
687500	137500	97	2035	0	0.02	0	0.43	0	-0.73	2687	0	0.25	0	38.4	0.3	0
688500	137500	0	2339	0	0	0	0.18	0	-0.11	0	0	0.81	0	44.3	0.01	0
689500	137500	369	2232	0	0	0	0.29	0	-0.31	0	0	0.71	0	33.2	0	0
690500	137500	35	2175	0	0	0	0.38	0	0.05	616	0	0.6	0	34.9	0.02	0
691500	137500	139	1997	0	0.21	0	0.23	0	0.43	60	0	0.35	0	30.4	0.21	0
692500	137500	109	1560	0	0.95	0	0.02	0	-0.01	0	0	0.01	0	29	0.02	0
693500	137500	7821	1049	0	0.82	0	0.07	0	-0.14	0	2936	0	0	27.3	0.04	0
694500	137500	6605	810	0	0.71	0	0.11	0	-0.05	2511	2438	0.05	0	28.3	0.03	0
695500	137500	0	1357	0	0.51	0	0.2	0	-0.04	535	0	0.18	0	46.9	0.11	0
696500	137500	0	1426	0	0.5	0	0.12	0	0.29	1493	0	0.13	0	41.4	0.24	0
697500	137500	0	1759	0	0.31	0	0.25	0	0.04	1064	0	0.03	0	41.3	0.41	0
698500	137500	101	2148	0	0.01	0	0.44	0	0.66	1479	0	0.41	0	29	0.13	0
699500	137500	0	2440	0	0	0	0.32	0	0.19	352	0	0.68	0	38.6	0	0
700500	137500	0	2044	0	0	0	0.47	0	0.51	4520	0	0.25	0	28.9	0.27	0
701500	137500	206	1682	0	0.07	0	0.28	0	0.48	6454	0	0.18	0	32	0.42	0
702500	137500	0	1510	0	0.24	0	0.18	0	0.19	7721	0	0.12	0	36.3	0.41	0
703500	137500	0	1359	0	0.19	0	0.21	0	0.17	3438	0	0.18	0	39.7	0.38	0
704500	137500	1108	1313	0	0.26	0	0.28	0	-0.46	6124	0	0.2	0	39.4	0.2	0
705500	137500	103	1878	0	0.15	0	0.3	0	-0.41	2087	0	0.19	0	44.5	0.33	0
706500	137500	0	2268	0	0	0	0.22	0	0.31	257	0	0.75	0	37.2	0.03	0
707500	137500	0	2322	0	0	0	0.49	0	0.02	0	0	0.48	0	42.8	0.03	0
708500	137500	142	1934	0	0.35	0	0.19	0	-0.49	1541	0	0.07	0	41.7	0.37	0
709500	137500	346	1348	0	0.65	0	0.02	0	0.3	2596	0	0.07	0	43.1	0.24	0
710500	137500	900	1375	0	0.84	0	0	0	0.83	0	0	0.01	0	41.7	0.15	0
711500	137500	4930	874	0	0.88	0	0.06	0	0.74	1585	441	0.01	0	39.3	0.03	0
712500	137500	62204	449	0	0.43	0	0.05	0	0.39	3695	8109	0.06	0	22.7	0.12	0
713500	137500	57690	412	0	0.33	0	0.09	0	-0.63	3308	12113	0.04	0	18.8	0.07	0
714500	137500	7745	779	0	0.59	0	0.17	0	-0.76	4590	2794	0.06	0	33.2	0.1	0
715500	137500	1851	1214	0	0.93	0	0.05	0	-0.65	492	969	0	0	33.9	0.01	0
716500	137500	1939	1145	0	0.88	0	0.07	0	0.03	42	0	0.03	0	34	0.02	0
717500	137500	3976	525	0	0.26	0	0.09	0	-0.09	1489	2128	0.07	0	28.1	0.46	0
718500	137500	4807	412	0	0.19	0	0.15	0	0.5	1353	3902	0.01	425	15.4	0.36	5421
719500	137500	3073	928	0	0.62	0	0.07	0	0.42	0	0	0.02	0	39.2	0.29	0
720500	137500	923	1267	0	0.84	0	0.02	0	0.83	861	0	0.03	0	41.1	0.1	0
721500	137500	4621	1185	0	0.91	0	0.02	0	0.72	2493	502	0	0	37.6	0.05	0
722500	137500	2154	1169	0	0.88	0	0.02	0	0.57	2467	1170	0.01	0	37.2	0.04	0
723500	137500	5322	1220	0	0.63	0	0.16	0	-0.05	1542	2881	0.08	0	36.6	0.1	0
724500	137500	4611	1434	0	0.83	0	0.07	0	-0.53	1123	955	0.02	0	31	0.04	0
725500	137500	870	1614	0	0.74	0	0.09	0	-0.21	2517	0	0.02	0	35.5	0.08	0
726500	137500	255	1872	0	0.21	0	0.27	0	-0.25	2561	0	0.12	0	40.8	0.36	0
727500	137500	0	2169	0	0	0	0.55	0	-0.13	211	0	0.23	0	34.9	0.22	0
728500	137500	78	1801	0	0.57	0	0.16	0	-0.01	1990	1132	0.01	0	24.6	0.25	4384
729500	137500	17534	1292	0	0.69	0	0.14	0	-0.08	2342	3348	0	0	31.5	0.08	0
730500	137500	463	1480	0	0.59	0	0.14	0	-0.32	1463	0	0.03	0	43.9	0.22	0
731500	137500	0	1881	0	0.25	0	0.11	0	0.09	2518	0	0.17	0	44.4	0.46	0
732500	137500	0	2283	0	0	0	0.24	0	0.52	1110	0	0.69	0	30.3	0.05	0
733500	137500	0	2528	0	0	0	0.08	0	0.01	0	0	0.92	0	33.7	0	0
734500	137500	0	2185	0	0.1	0	0.38	0	-0.1	614	0	0.46	0	33.7	0.06	0
735500	137500	1276	1693	0	0.87	0	0.02	0	0	1753	0	0	0	35.3	0.1	0
736500	137500	1106	1191	0	0.59	0	0.02	0	-0.17	2839	0	0	0	38.7	0.33	0
737500	137500	4343	736	0	0.57	0	0.1	0	-0.37	2736	3875	0.04	0	32.1	0.19	0
738500	137500	2534	998	0	0.86	0	0.04	0	0.5	2924	23	0.02	0	35.9	0.06	0
739500	137500	638	1458	0	0.85	0	0.04	0	0.13	2243	0	0.01	0	35.7	0.08	0
740500	137500	0	2136	0	0.05	0	0.34	0	-0.11	1816	0	0.3	0	44	0.3	0
757500	137500	0	2783	0	0	0	0	0	0.44	0	0	1	0	30.9	0	0
758500	137500	0	2693	0	0	0	0.03	0	0.41	1802	0	0.97	223	24.4	0	0
759500	137500	0	2769	0	0	0	0.16	0	-0.01	0	0	0.84	0	30.9	0	0
760500	137500	0	2712	0	0	0	0.05	0	0.21	174	0	0.95	270	28.3	0	0
761500	137500	0	2767	0	0	0.01	0.19	0	-0.16	0	0	0.8	0	28.4	0	0
762500	137500	0	2651	0	0	0	0.37	0	-0.61	0	0	0.63	268	32.7	0	0
763500	137500	0	2563	0	0	0	0.43	0	-0.5	230	0	0.57	0	27.4	0	0
764500	137500	0	2441	0	0	0	0.57	0	-0.84	1111	0	0.4	0	35.3	0.03	0
765500	137500	0	2419	0	0	0	0.79	0	-0.89	731	0	0.15	0	35.4	0.06	0
766500	137500	239	2331	0	0.04	0	0.8	0.02	-0.56	669	0	0.11	536	30	0.02	0
767500	137500	0	2141	0	0.01	0	0.7	0	-0.43	88	0	0.17	0	42.9	0.12	0
768500	137500	813	1724	0	0.52	0	0.23	0	-0.56	1874	0	0.01	0	29.7	0.23	0
769500	137500	387	1533	0	0.81	0	0.07	0	-0.89	489	0	0.03	0	30.2	0.07	0
770500	137500	2700	1390	0	0.63	0	0.22	0	-0.28	3770	3321	0.01	0	18.5	0.03	0
771500	137500	2207	1663	0	0.37	0	0.2	0	0.16	2333	660	0.02	0	32.2	0.38	0
772500	137500	126	2310	0	0	0	0.25	0	0.18	763	0	0.52	0	38	0.23	0
773500	137500	0	2617	0	0	0.01	0.11	0	0.35	0	0	0.88	0	33.5	0	0
774500	137500	165	2217	0	0.01	0	0.45	0	0.24	1958	0	0.19	327	31.5	0.32	0
775500	137500	129	2160	0	0	0	0.58	0.01	0.08	5390	0	0.18	68	31.3	0.18	0
776500	137500	0	2752	0	0	0.02	0.14	0	0.08	640	0	0.84	0	33.3	0	0
777500	137500	0	2704	0	0	0.01	0.29	0	0.3	2165	0	0.66	0	38.6	0	0
778500	137500	0	2324	0	0	0	0.68	0	0.26	3217	0	0.22	0	32.9	0.07	0
779500	137500	0	2788	0	0	0.02	0.37	0	0.35	0	0	0.61	0	34.8	0	0
780500	137500	0	2536	0	0	0.01	0.35	0	0.61	2905	0	0.59	0	25.5	0.02	0
781500	137500	0	2320	0	0	0	0.8	0	0.3	6136	0	0.12	0	31	0.06	0
782500	137500	0	2790	0	0	0.37	0.06	0	0.18	1323	0	0.57	43	21.7	0	0
783500	137500	0	3079	0	0	0.73	0	0	0.03	0	0	0.27	0	25.3	0	0
784500	137500	0	3309	0	0	0.61	0	0	0.26	0	0	0.39	0	34	0	0
785500	137500	0	3284	0	0	0.43	0	0	-0.02	0	0	0.44	0	37.9	0	0
795500	137500	0	3126	0	0	0.85	0	0	0.58	0	0	0.15	0	26	0	0
796500	137500	0	3022	0	0	0.84	0	0	0.86	0	0	0.16	0	30.4	0	0
797500	137500	0	2766	0	0	0.06	0.02	0.01	0.43	1087	0	0.91	379	32.3	0	0
798500	137500	0	2564	0	0	0	0.29	0	0.36	519	0	0.7	230	32.4	0	0
799500	137500	0	2140	0	0.12	0	0.4	0	0.44	2279	0	0.08	132	28.4	0.4	0
800500	137500	1287	1745	0	0.74	0	0.13	0	0.15	3322	1262	0	0	25.2	0.07	0
801500	137500	940	1545	0	0.87	0	0.03	0	-0.03	739	0	0.07	0	34.8	0.02	5923
802500	137500	11269	1177	0	0.49	0	0.35	0	-0.14	3661	3078	0	0	18.3	0.06	0
803500	137500	1299	1526	0	0.66	0	0.13	0	-0.02	2734	1403	0.01	0	33.8	0.17	0
804500	137500	0	2179	0	0.19	0	0.53	0	0.06	820	0	0.06	0	38.2	0.22	0
805500	137500	0	2631	0	0	0	0.12	0	0.7	372	0	0.87	112	36.2	0.01	0
502500	136500	36382	466	0.54	0.03	0	0.08	0.04	-0.25	1397	4910	0	0	1.5	0.02	0
503500	136500	15193	458	0.68	0.18	0	0.04	0	0.16	2831	3689	0	0	2.8	0	0
504500	136500	10612	448	0.69	0.01	0	0.05	0	0.22	711	6115	0	0	3.4	0	0
505500	136500	11901	427	0.7	0.15	0	0.06	0	0.09	904	4236	0	80	2.8	0	0
506500	136500	17834	400	0.5	0.2	0	0.05	0	-0.45	70	4233	0	0	2.5	0	0
507500	136500	30965	376	0	0.04	0	0.01	0.66	-0.12	738	4205	0	1514	1.9	0.01	0
508500	136500	0	372	0	0	0	0	1	0	0	0	0	0	0	0	0
509500	136500	0	372	0	0	0	0	1	0	0	0	0	0	0	0	0
510500	136500	0	372	0	0	0	0	1	0	0	0	0	0	0	0	0
551500	136500	2930	843	0	0.97	0	0.02	0	0.38	898	1756	0	0	31.4	0	0
552500	136500	187	822	0	0.99	0	0	0	0.65	0	0	0	0	33.3	0.01	0
553500	136500	1482	686	0	0.98	0	0.01	0	0.93	0	0	0	0	27.7	0.01	0
554500	136500	9815	556	0	0.9	0	0.05	0	0.69	543	1347	0	0	18.4	0.02	0
555500	136500	57115	401	0.21	0.32	0	0.04	0	0.46	2958	8913	0	522	7	0.04	0
556500	136500	18856	376	0.67	0.04	0	0.03	0.06	0.29	2712	3843	0	1225	0.4	0.04	2821
557500	136500	392	374	0.46	0.43	0	0	0	0.09	5245	2934	0	31	0.2	0.01	66783
558500	136500	50092	376	0.49	0.1	0	0.12	0	0.15	3135	7313	0	0	0.6	0.01	2196
559500	136500	18305	376	0.86	0	0	0.06	0	0.06	420	6275	0	0	0.1	0.01	0
560500	136500	42304	378	0.41	0.04	0	0.08	0	0.1	2142	14033	0	0	1.2	0.06	0
561500	136500	4834	671	0.06	0.78	0	0.02	0	0.45	0	2116	0.01	0	36.5	0	0
562500	136500	0	1222	0	0.96	0	0.01	0	-0.04	1378	0	0.02	0	38.5	0	0
563500	136500	569	1379	0	0.8	0	0.18	0	0.35	3000	420	0	0	21.9	0.01	20405
564500	136500	586	1526	0	0.45	0	0.44	0	0.63	3012	1891	0.02	116	17.1	0.09	20634
565500	136500	376	1726	0	0.14	0	0.53	0.01	0.41	261	0	0.02	257	31.3	0.3	6567
566500	136500	210	1896	0	0.02	0	0.68	0	0.68	0	0	0.09	0	29.4	0.21	0
567500	136500	0	2047	0	0	0	0.61	0.01	-0.18	0	0	0.38	170	26.2	0	0
568500	136500	508	1795	0	0	0	0.75	0	-0.26	273	0	0.2	0	27.9	0.05	0
569500	136500	2806	1468	0	0.27	0	0.61	0	-0.18	3967	1987	0	72	21.2	0.07	0
570500	136500	1186	1485	0	0.58	0	0.28	0	-0.83	540	2583	0.01	0	26.3	0.11	0
571500	136500	4452	1562	0	0.28	0	0.57	0	-0.87	5767	1134	0.04	0	22.2	0.1	0
572500	136500	8623	1407	0	0.22	0	0.65	0	-0.47	3610	6124	0	0	20.2	0.07	0
573500	136500	1145	1531	0	0.65	0	0.26	0	0.5	4774	1958	0	0	21.7	0.08	0
574500	136500	81	1961	0	0.06	0	0.62	0	0.21	814	0	0.04	92	35.3	0.28	0
575500	136500	0	2111	0	0	0	0.72	0.01	0.2	0	0	0.13	170	33.1	0.13	0
576500	136500	0	2150	0	0	0	0.73	0	-0.02	0	0	0.26	0	38.5	0.01	0
577500	136500	0	2231	0	0	0	0.58	0	-0.42	0	0	0.42	0	37.8	0	0
578500	136500	0	2249	0	0	0	0.74	0	-0.31	0	0	0.26	0	29.8	0	0
579500	136500	35	2126	0	0	0	0.7	0	0.05	333	0	0.3	171	29.8	0	0
580500	136500	4	2070	0	0	0	0.93	0	0.51	1549	0	0.03	0	23.7	0.02	0
581500	136500	0	2006	0	0	0	0.83	0	-0.01	1214	0	0.06	150	24.8	0.11	0
582500	136500	623	1716	0	0.16	0	0.54	0.02	0.47	5412	9	0.01	423	23.6	0.27	0
583500	136500	273	1852	0	0.08	0	0.76	0	0.4	2151	0	0.01	0	24	0.14	15938
584500	136500	565	1707	0	0.22	0	0.49	0	-0.42	752	4	0.06	0	28.5	0.22	4590
585500	136500	6341	1380	0	0.33	0	0.55	0	-0.54	4115	1321	0.01	0	20.2	0.1	0
586500	136500	15443	1274	0	0.28	0	0.59	0	0.39	2723	3124	0.02	177	15.4	0.05	3917
587500	136500	7930	1225	0	0.38	0	0.52	0	0.25	4272	1945	0.02	0	13.4	0.06	15
588500	136500	1749	1555	0	0.52	0	0.26	0	-0.22	1670	15	0.09	0	31	0.12	0
589500	136500	0	2052	0	0	0	0.36	0	0.57	375	0	0.62	0	38	0.02	0
590500	136500	0	2271	0	0	0	0.14	0	0.55	0	0	0.86	0	43.8	0	0
591500	136500	361	2043	0	0	0	0.58	0	0.09	104	0	0.38	0	33.6	0.04	0
592500	136500	835	1807	0	0.02	0	0.66	0	0.2	1755	0	0.15	0	36.2	0.14	0
593500	136500	0	2086	0	0	0	0.43	0	0.64	2357	0	0.55	0	34.5	0	0
594500	136500	0	2321	0	0	0	0.06	0	0.19	1744	0	0.94	412	35.8	0	0
595500	136500	0	2544	0	0	0	0.19	0	-0.24	685	0	0.8	262	29.2	0	0
596500	136500	166	2390	0	0	0.02	0.21	0	0.41	1172	0	0.76	0	33.3	0	0
597500	136500	0	2488	0	0	0.01	0	0	0.54	107	0	0.99	0	37.3	0	0
598500	136500	0	2489	0	0	0.03	0.09	0	0.2	266	0	0.88	0	37.4	0	0
599500	136500	0	2475	0	0	0	0.23	0	-0.45	1636	0	0.75	0	18.3	0	9311
600500	136500	0	2432	0	0	0	0.14	0.01	0.21	1265	0	0.78	467	15.3	0	64614
601500	136500	475	2619	0	0	0.02	0.05	0	0.48	381	0	0.93	749	26.5	0	0
602500	136500	2569	2789	0	0	0.05	0	0	-0.32	91	0	0.95	59	24.6	0	0
603500	136500	0	2753	0	0	0.64	0	0.02	-0.13	237	0	0.34	481	8.6	0	0
604500	136500	0	2731	0	0	1	0	0	0.6	0	0	0	0	2.9	0	0
605500	136500	0	2752	0	0	0.86	0	0	0.39	0	0	0.14	0	7.3	0	0
606500	136500	0	2792	0	0	0.92	0	0	0.44	0	0	0.08	0	8.8	0	0
607500	136500	0	2801	0	0	0.62	0	0.02	-0.28	0	0	0.36	647	14.8	0	0
608500	136500	0	2749	0	0	0.16	0	0.02	-0.6	921	0	0.82	1371	21.5	0	0
609500	136500	0	2875	0	0	0.07	0	0	-0.54	432	0	0.93	0	26.7	0	0
610500	136500	0	2867	0	0	0.03	0	0.02	-0.58	289	0	0.95	584	25.6	0	0
611500	136500	0	2734	0	0	0	0.01	0	-0.79	0	0	0.99	0	25.4	0	0
612500	136500	0	2537	0	0	0	0.08	0	-0.49	101	0	0.92	0	45.2	0	0
613500	136500	0	1798	0	0.01	0	0.35	0	-0.21	2290	0	0.5	0	40.9	0.13	0
614500	136500	132931	1402	0	0.07	0	0.36	0	-0.36	3290	10126	0	0	12.1	0.1	0
615500	136500	1352	1669	0	0.6	0	0.33	0	0.35	998	1364	0	0	26.2	0.05	0
616500	136500	221	2125	0	0.14	0	0.46	0	0.57	369	0	0.26	0	35	0.14	0
617500	136500	0	2526	0	0	0	0.37	0	0.42	504	0	0.6	0	36.3	0.03	0
618500	136500	0	2794	0	0	0.11	0.08	0.01	0.1	0	0	0.8	379	28.9	0	0
619500	136500	0	2683	0	0	0.08	0.25	0.01	-0.52	0	0	0.66	279	26	0	0
620500	136500	0	2658	0	0	0.02	0.28	0	-0.11	0	0	0.7	0	27.6	0	0
621500	136500	0	2556	0	0	0	0.26	0	-0.06	26	0	0.74	0	28.8	0	0
622500	136500	0	2241	0	0.01	0	0.86	0	-0.38	4299	0	0.07	0	27.9	0.06	15111
623500	136500	3378	1814	0	0.39	0	0.34	0	-0.09	2619	7	0.01	0	35.7	0.25	0
624500	136500	1804	1455	0	0.77	0	0.11	0	0	3584	1054	0.02	0	37.9	0.05	0
625500	136500	0	2073	0	0.72	0	0.12	0	0.32	232	0	0.05	0	33	0.11	0
626500	136500	0	2424	0	0	0	0.31	0	0.58	0	0	0.68	0	31.2	0.01	0
627500	136500	0	2781	0	0	0.03	0.08	0	0.54	0	0	0.89	0	37.5	0	0
628500	136500	0	3043	0	0	0.38	0	0	0.16	0	0	0.62	0	34	0	0
629500	136500	0	2896	0	0	0.27	0	0	-0.71	3181	0	0.73	0	22.1	0	0
630500	136500	0	2676	0	0	0	0.11	0	-0.87	7395	0	0.89	47	26.5	0	0
631500	136500	0	2716	0	0	0	0.05	0	-0.83	3335	0	0.94	0	24.3	0	0
632500	136500	0	2853	0	0	0.05	0	0	-0.48	2008	0	0.95	0	34.7	0	0
633500	136500	0	2661	0	0	0	0.12	0	-0.74	3100	0	0.85	0	39.8	0	0
634500	136500	23	2452	0	0	0	0.25	0	-0.46	1626	0	0.73	41	37	0.01	0
635500	136500	0	2491	0	0	0	0.57	0	-0.39	3608	0	0.4	0	29.6	0	0
636500	136500	88	2750	0	0	0	0.19	0	-0.31	1337	0	0.8	0	40.4	0	0
637500	136500	0	2124	0	0	0	0.29	0	-0.22	6195	0	0.62	0	40.4	0.02	0
638500	136500	0	2619	0	0	0	0.37	0	-0.23	1455	0	0.63	0	41.7	0	496
639500	136500	0	2377	0	0	0	0.9	0	-0.4	4615	0	0.1	0	23.7	0	87851
640500	136500	6	2167	0	0	0	0.96	0	-0.41	4248	0	0	0	15.1	0	41122
641500	136500	8499	2189	0	0.02	0	0.81	0.01	-0.65	5558	21	0.04	621	18.6	0.07	4251
642500	136500	5076	1987	0	0.3	0	0.52	0	-0.57	3291	0	0.03	0	29.9	0.13	0
643500	136500	35	1628	0	0.32	0	0.14	0.14	0.03	83	0	0.19	2253	37.2	0.21	0
644500	136500	5001	1986	0	0.34	0	0.36	0	0.08	293	146	0	29	25.9	0.25	0
645500	136500	39883	1917	0	0.08	0	0.59	0	-0.77	1361	4105	0.02	358	21.4	0.14	0
646500	136500	26381	1767	0	0.6	0	0.21	0	-0.79	1761	2503	0	71	27.8	0.01	5389
647500	136500	4459	1546	0	0.72	0	0.22	0	-0.74	380	227	0	0	28.5	0.05	0
648500	136500	19683	1300	0	0.32	0	0.48	0	-0.8	2094	3400	0	0	30.5	0.15	0
649500	136500	2493	1159	0	0.48	0	0.28	0	-0.8	1732	2602	0.02	0	31.9	0.21	0
650500	136500	15170	981	0	0.37	0	0.29	0	-0.25	2546	5634	0.05	0	28.9	0.1	0
651500	136500	4583	977	0	0.57	0	0.3	0	0.03	3271	973	0.06	0	27.2	0.04	0
652500	136500	4233	1108	0.01	0.56	0	0.26	0	0.18	4979	0	0.05	0	31.7	0.11	0
653500	136500	7289	1318	0	0.6	0	0.34	0	0.77	920	0	0	0	29.5	0.05	0
654500	136500	4700	1303	0	0.72	0	0.2	0	0.27	2156	1456	0	0	31.9	0.05	0
655500	136500	938	1658	0	0.83	0	0.09	0	0.2	765	170	0.01	0	35.4	0.06	0
656500	136500	791	2028	0	0.28	0	0.43	0	0.23	728	0	0.01	0	31.2	0.28	0
657500	136500	0	2109	0	0.26	0	0.64	0	-0.84	0	0	0.02	0	33.1	0.08	0
658500	136500	0	2012	0	0.15	0	0.63	0	-0.8	87	0	0.02	0	35.7	0.2	0
659500	136500	1089	1900	0	0.26	0	0.52	0	-0.73	1974	0	0.09	0	35.1	0.13	0
660500	136500	2190	2029	0	0.2	0	0.63	0	-0.76	599	1263	0.01	0	25.5	0.16	0
661500	136500	2262	1961	0	0.3	0	0.45	0	-0.79	1720	2247	0	0	23.6	0.23	0
662500	136500	2168	1935	0	0.1	0	0.51	0	-0.29	3666	263	0.05	154	22.3	0.31	0
663500	136500	548	2046	0	0	0	0.43	0	0.2	2482	212	0.06	249	25.5	0.48	4511
664500	136500	640	2180	0	0	0	0.66	0	0.6	5475	0	0.12	0	18.4	0.12	53035
665500	136500	207	2283	0	0	0	0.82	0	0.15	3541	0	0.14	0	21.1	0.02	21645
666500	136500	0	2578	0	0	0.01	0.42	0	-0.47	0	0	0.57	0	27.8	0	0
679500	136500	0	2568	0	0	0	0.13	0	-0.19	0	0	0.87	169	30.9	0	0
680500	136500	111	2216	0	0	0	0.38	0.13	-0.14	910	0	0.49	1773	26.3	0	0
681500	136500	142	2267	0	0	0	0.41	0.06	-0.48	291	0	0.52	749	36.2	0.01	0
682500	136500	118	2134	0	0	0	0.36	0	0.2	0	0	0.53	0	35.3	0.11	0
683500	136500	277	1757	0	0.36	0	0.14	0	0.15	0	0	0.17	0	40	0.33	0
684500	136500	1270	1142	0	0.68	0	0.07	0	0.12	1068	0	0.13	0	40	0.1	0
685500	136500	4210	803	0	0.58	0	0.11	0	-0.33	2724	1538	0.07	0	29.2	0.18	0
686500	136500	1744	1112	0	0.42	0	0.18	0	-0.72	2187	316	0.18	258	46	0.2	0
687500	136500	1481	1492	0	0.37	0	0.22	0	-0.6	1620	0	0.16	0	45.2	0.25	0
688500	136500	825	1825	0	0.35	0	0.25	0	-0.71	1595	0	0.17	0	43.7	0.22	0
689500	136500	0	1761	0	0.09	0	0.25	0	-0.51	1695	0	0.28	0	43.7	0.36	0
690500	136500	195	2066	0	0.01	0	0.4	0	-0.35	421	0	0.38	0	38.6	0.21	0
691500	136500	0	1772	0	0.36	0	0.28	0	-0.75	0	0	0.2	0	37	0.16	0
692500	136500	2310	1422	0	0.73	0	0.18	0	-0.5	0	34	0.01	0	30.7	0.08	0
693500	136500	7624	921	0	0.91	0	0.04	0	-0.28	653	2926	0	0	30	0.02	0
694500	136500	4616	955	0	0.62	0	0.08	0	0.25	3132	621	0.05	0	37.9	0.19	0
695500	136500	0	1435	0	0.42	0	0.1	0	0.52	2616	0	0.11	0	42.1	0.37	0
696500	136500	0	1718	0	0.09	0	0.18	0	0.4	671	0	0.32	0	48.7	0.38	0
697500	136500	71	1621	0	0.13	0	0.08	0	0.24	1410	0	0.22	0	39.5	0.54	0
698500	136500	0	2093	0	0	0	0.48	0	-0.38	1762	0	0.3	0	41.4	0.2	0
699500	136500	0	2445	0	0	0	0.53	0	-0.39	1053	0	0.47	0	41.1	0	0
700500	136500	0	2297	0	0	0	0.57	0.02	-0.01	524	0	0.41	619	36.4	0	0
701500	136500	0	2242	0	0	0	0.5	0	0.23	1384	0	0.48	0	44.4	0.02	0
702500	136500	0	2082	0	0	0	0.25	0	0.62	947	0	0.59	0	38.3	0.15	0
703500	136500	84	1858	0	0.24	0	0.32	0	0.15	1390	0	0.14	0	40.6	0.3	0
704500	136500	544	1226	0	0.35	0	0.3	0	-0.07	5413	68	0.16	0	36.4	0.15	0
705500	136500	0	1636	0	0.37	0	0.15	0	-0.09	3200	0	0.12	0	48.6	0.26	0
706500	136500	213	2244	0	0	0	0.46	0	-0.41	1325	0	0.47	0	39.4	0.06	0
707500	136500	0	2274	0	0	0	0.24	0	0.2	0	0	0.71	0	36.1	0.05	0
