"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"id";"ID";"ent1.1";"ent1.2";"ent2";"x";"y";"optional"
"863";6245;4378;561;0.43;0.33;0;0.14;0;0;292;3394;0;0;6.8;0.02;0;2666500;1266499;666;266;47.55;8.32;"666500_266500";863;2.46736310793755;42.3179692739198;113.384835335152;666500;266500;TRUE
"864";6484;175;2630;0;0;0;0.44;0.03;0.1;293;0;0.53;1026;21.2;0;0;2667500;1146499;667;146;46.47;8.32;"667500_146500";864;0.451059515057069;15.5587460999292;3.67097142091629;667500;146500;TRUE
"865";6213;2676;1258;0;0.72;0;0.12;0;-0.61;2769;1868;0.01;0;31;0.09;0;2667500;1175499;667;175;46.73;8.32;"667500_175500";865;1.54693678730966;20.6360201326299;432.380395120904;667500;175500;TRUE
"866";6233;6337;438;0.79;0.05;0;0.06;0;0.2;1291;2542;0;480;0.5;0.02;5110;2667500;1239499;667;239;47.3;8.33;"667500_239500";866;2.03353985502957;31.6411698189422;71.4927454196845;667500;239500;TRUE
"867";6236;21011;366;0.11;0.53;0;0.11;0;0.02;3143;4177;0;973;2.3;0.05;0;2667500;1246499;667;246;47.37;8.33;"667500_246500";867;2.24291670855821;41.1277132860124;203.653549371718;667500;246500;TRUE
"868";6206;0;2280;0;0;0;0.74;0.03;0.27;2144;0;0.2;942;18.4;0.01;0;2668500;1156499;668;156;46.56;8.33;"668500_156500";868;0.611540904493084;11.1834966019207;12.1559700164731;668500;156500;TRUE
"869";6220;732;1770;0;0.01;0;0.81;0;0.19;2622;0;0.04;0;22.6;0.09;12399;2668500;1192499;668;192;46.88;8.34;"668500_192500";869;2.00366582049577;17.8074526494588;66.3451382896183;668500;192500;TRUE
"870";6226;49140;550;0.03;0.24;0;0.39;0;-0.66;1768;6948;0;0;13;0.07;0;2668500;1212499;668;212;47.06;8.34;"668500_212500";870;3.07515275663169;81.1448958685798;799.943735224814;668500;212500;TRUE
"871";6237;41136;564;0.48;0.13;0;0.24;0;-0.42;1218;6794;0;0;8.8;0;0;2668500;1248499;668;248;47.38;8.35;"668500_248500";871;2.4446126040125;47.6184013909546;196.677064591148;668500;248500;TRUE
"872";6207;7490;1384;0;0.05;0;0.72;0;-0.15;4316;4494;0;102;8;0.14;0;2669500;1153499;669;153;46.53;8.34;"669500_153500";872;1.98888387933874;15.3085015755344;186.905090492118;669500;153500;TRUE
"873";6486;144;2528;0;0;0.03;0.13;0;-0.15;0;0;0.84;0;36.3;0;0;2669500;1164499;669;164;46.63;8.35;"669500_164500";873;0.000298912657997775;2.63922068610789;0;669500;164500;TRUE
"874";6214;298;2074;0;0;0;0.57;0;0.43;1737;0;0.25;181;27.5;0.18;10569;2669500;1179499;669;179;46.76;8.35;"669500_179500";874;0.468582016959787;16.2917472187725;16.7346467732247;669500;179500;TRUE
"875";6487;26331;646;0;0.36;0;0.42;0.01;0.04;1160;5788;0;306;23.2;0.08;0;2669500;1203499;669;203;46.98;8.35;"669500_203500";875;3.15535286539999;93.162484011239;2216.23139134001;669500;203500;TRUE
"876";6246;9449;559;0.41;0.34;0;0.12;0;-0.37;0;3342;0;0;8;0.05;0;2669500;1264499;669;264;47.53;8.36;"669500_264500";876;2.38738313772807;38.9538833957893;209.70806462247;669500;264500;TRUE
"877";6417;16;2389;0;0;0.03;0.48;0;0.74;476;0;0.41;0;34.6;0.08;0;2670500;1146499;670;146;46.47;8.36;"670500_146500";877;0.223473277176274;11.6332545895133;13.8178383632352;670500;146500;TRUE
"878";6259;4881;1427;0;0.48;0;0.17;0;-0.31;4843;4109;0.01;238;15.4;0.14;0;2670500;1154499;670;154;46.54;8.36;"670500_154500";878;2.00879608494233;12.5475055636476;207.236930496496;670500;154500;TRUE
"879";6274;28306;499;0.47;0;0;0.4;0;0.02;1594;3025;0;0;4.2;0;0;2670500;1226499;670;226;47.19;8.37;"670500_226500";879;1.61096356629248;21.8481764724396;34.9666236813065;670500;226500;TRUE
"880";6449;25703;380;0.46;0.07;0;0.08;0.07;0.01;2872;5857;0;3185;1;0.02;67911;2670500;1241499;670;241;47.32;8.37;"670500_241500";880;1.79758181918648;31.4289301508105;50.5676149657025;670500;241500;TRUE
"881";6260;172;1862;0;0;0;0.36;0;0.23;5820;1825;0.04;0;20.8;0.55;5839;2671500;1157499;671;157;46.56;8.37;"671500_157500";881;1.10903347531761;8.48691875813686;136.543827992984;671500;157500;TRUE
"882";6441;784;1545;0;0.24;0;0.43;0;-0.78;1706;2372;0.01;0;30.4;0.28;0;2671500;1177499;671;177;46.74;8.37;"671500_177500";882;0.161352910259157;5.99288388302165;2.39275954760175;671500;177500;TRUE
"883";6490;1936;1685;0;0.01;0;0.92;0;0.16;1620;5;0.01;153;15.4;0.04;2639;2671500;1183499;671;183;46.8;8.38;"671500_183500";883;1.09667897953979;12.9882341733128;33.936284225595;671500;183500;TRUE
"884";6268;19067;448;0.13;0.01;0;0.53;0;0.13;1147;7342;0;0;1.4;0;208557;2671500;1202499;671;202;46.97;8.38;"671500_202500";884;2.15744476137541;77.4207889474327;143.163309312586;671500;202500;TRUE
"885";6271;52441;586;0.01;0.33;0;0.4;0;-0.4;413;6435;0;0;7.3;0.01;25134;2671500;1212499;671;212;47.06;8.38;"671500_212500";885;3.12269266043261;87.0039695490427;594.506212338227;671500;212500;TRUE
"886";6450;3575;517;0.29;0.48;0;0.19;0;0.16;1212;2783;0;65;12.8;0.01;0;2671500;1265499;671;265;47.54;8.39;"671500_265500";886;1.97135175935662;40.0370365474767;86.4893441956275;671500;265500;TRUE
"887";6442;4456;2162;0;0;0;0.73;0;0.48;0;0;0.21;169;25;0.01;438;2672500;1181499;672;181;46.78;8.39;"672500_181500";887;0.393979382790289;8.37545842755291;1.75437438555266;672500;181500;TRUE
"888";6446;3961;645;0;0.5;0;0.44;0;0.43;2222;1572;0;0;22;0.03;0;2672500;1217499;672;217;47.1;8.39;"672500_217500";888;1.94284054823424;47.0860988062252;130.62550047536;672500;217500;TRUE
"889";6279;3798;485;0.09;0.65;0;0.15;0;0.33;3394;3052;0;246;13.5;0.03;5383;2672500;1247499;672;247;47.37;8.4;"672500_247500";889;2.52315544242734;50.0471724829775;186.04954919596;672500;247500;TRUE
"890";6282;229093;384;0.03;0.09;0;0.01;0.05;-0.01;3713;8850;0;1961;0.7;0.01;97685;2672500;1252499;672;252;47.42;8.4;"672500_252500";890;3.23640306865155;60.6710803905725;798.140295921042;672500;252500;TRUE
"891";6416;0;2341;0;0;0;0.7;0;0.69;1447;0;0.23;0;28.7;0.05;0;2673500;1157499;673;157;46.56;8.4;"673500_157500";891;0.254638583542101;6.17204733149305;6.07569797528444;673500;157500;TRUE
"892";6264;0;1705;0;0;0;0.49;0;-0.2;3996;455;0.06;0;27.6;0.39;0;2673500;1178499;673;178;46.75;8.4;"673500_178500";892;0.332826387781515;2.08736637834339;99.8891249377308;673500;178500;TRUE
"893";6266;5802;1487;0;0.17;0;0.79;0;-0.43;425;3649;0;0;21.3;0.02;0;2673500;1187499;673;187;46.83;8.4;"673500_187500";893;1.93280471954169;17.1069479478897;59.2408095783722;673500;187500;TRUE
"894";6269;57764;613;0;0.03;0;0.64;0;-0.82;825;8977;0;0;20.4;0.04;0;2673500;1204499;673;204;46.99;8.4;"673500_204500";894;3.2104902034103;99.669345793574;884.355613689094;673500;204500;TRUE
"895";6275;6555;402;0.62;0.02;0;0.26;0;0.04;3103;1066;0;0;0.4;0.01;5298;2673500;1223499;673;223;47.16;8.41;"673500_223500";895;1.72605880332917;33.6535165429892;55.9548283133446;673500;223500;TRUE
"896";6277;150;389;0.47;0;0;0.27;0;0.04;5720;2234;0;0;0.1;0.02;371430;2673500;1231499;673;231;47.23;8.41;"673500_231500";896;1.62469317194485;29.3958272563894;37.7779782518194;673500;231500;TRUE
"897";6278;50768;442;0.46;0;0;0.21;0;-0.26;1854;10511;0;0;3.6;0.02;0;2673500;1237499;673;237;47.28;8.41;"673500_237500";897;2.35720758961181;31.4419302400074;168.782917298202;673500;237500;TRUE
"898";6283;46206;438;0.53;0.06;0;0.1;0;0.72;4489;8743;0;82;3.9;0;0;2673500;1255499;673;255;47.45;8.41;"673500_255500";898;2.94751347802382;63.003578119305;493.190000172666;673500;255500;TRUE
"899";6414;0;2307;0;0;0.25;0.01;0;0.75;1772;0;0.71;0;28.3;0;0;2674500;1173499;674;173;46.71;8.41;"674500_173500";899;0;0.850809216499329;0;674500;173500;TRUE
"900";6443;16613;908;0;0.17;0;0.55;0;0.01;4263;4608;0.03;8;18.3;0.07;24808;2674500;1193499;674;193;46.89;8.42;"674500_193500";900;1.63242949048003;22.1804794610596;54.4335521248479;674500;193500;TRUE
"901";6451;3894;502;0.34;0.49;0;0.11;0;-0.42;1047;2824;0;0;10.3;0.01;0;2674500;1265499;674;265;47.54;8.43;"674500_265500";901;2.08828399554008;39.6567259748323;155.45221732591;674500;265500;TRUE
"902";6265;1041;1972;0;0;0;0.63;0.05;0.38;3763;1347;0.03;1992;18.5;0.21;0;2675500;1175499;675;175;46.73;8.43;"675500_175500";902;0.0997225927935926;0.864844953712245;7.47925790795989;675500;175500;TRUE
"903";6444;2611;1582;0;0.1;0;0.81;0;-0.28;7;989;0;0;32.4;0.08;0;2675500;1199499;675;199;46.94;8.43;"675500_199500";903;0.876890886504434;62.5580923989534;14.1643428414894;675500;199500;TRUE
"904";6280;31138;642;0.29;0.33;0;0.23;0;-0.27;929;5202;0;0;7.6;0.01;0;2675500;1241499;675;241;47.32;8.44;"675500_241500";904;1.94676806110819;37.4979431343104;94.366834478292;675500;241500;TRUE
"905";6284;37972;530;0.18;0.37;0;0.09;0;-0.82;2875;7103;0;116;9.8;0.01;0;2675500;1257499;675;257;47.46;8.44;"675500_257500";905;3.00405474948095;55.9100671665741;381.585827643869;675500;257500;TRUE
"906";6286;40991;490;0.55;0.03;0;0.18;0;-0.24;1596;11292;0;0;6.7;0.01;0;2675500;1264499;675;264;47.53;8.44;"675500_264500";906;2.39870675994595;43.0049778001533;256.729562421156;675500;264500;TRUE
"907";6287;2125;363;0.44;0.11;0;0.17;0;0.57;666;3342;0.01;279;6.9;0;0;2675500;1268499;675;268;47.56;8.44;"675500_268500";907;3.03758376781381;38.2129104669975;377.646588909093;675500;268500;TRUE
"908";6292;1895;408;0.84;0;0;0.04;0;0.02;254;3301;0;0;1.2;0;0;2675500;1280499;675;280;47.67;8.44;"675500_280500";908;2.58925434219107;37.4804226137474;126.372339427418;675500;280500;TRUE
"909";6293;8948;503;0.1;0.01;0;0.32;0;-0.34;699;8627;0;0;9.5;0.03;0;2675500;1283499;675;283;47.7;8.44;"675500_283500";909;2.70201631639086;38.2839028161137;172.262758469074;675500;283500;TRUE
"910";6262;221;2381;0;0;0;0.67;0;-0.8;2926;1036;0.25;98;21.6;0;13674;2676500;1160499;676;160;46.59;8.44;"676500_160500";910;0.202475789592682;4.790742214937;1.60917780834565;676500;160500;TRUE
"911";6267;7013;1119;0;0.4;0;0.27;0;-0.11;3848;3737;0.02;337;18.6;0.2;0;2676500;1184499;676;184;46.81;8.44;"676500_184500";911;1.38163416104;9.49214577214532;108.154088187593;676500;184500;TRUE
"912";6447;11813;438;0.52;0.14;0;0.24;0;-0.18;110;3171;0;0;2.3;0.01;0;2676500;1228499;676;228;47.2;8.45;"676500_228500";912;1.97969065191666;41.1011844723847;74.6601652579653;676500;228500;TRUE
"913";6415;0;2486;0;0;0;0.41;0.01;-0.4;1595;0;0.58;197;27.3;0;0;2677500;1161499;677;161;46.6;8.45;"677500_161500";913;0.380906560340157;5.48561218410769;2.59240739167292;677500;161500;TRUE
"914";6270;31246;752;0;0.28;0;0.4;0;-0.87;3497;5796;0;0;24.4;0.1;0;2677500;1209499;677;209;47.03;8.46;"677500_209500";914;2.48378758484417;110.91189733061;880.106799609599;677500;209500;TRUE
"915";6272;22384;431;0.31;0.05;0;0.35;0.06;-0.06;301;6872;0;896;4;0.01;0;2677500;1219499;677;219;47.12;8.46;"677500_219500";915;3.04830137690198;95.8068823226823;1767.28580909626;677500;219500;TRUE
"916";6288;10647;421;0.75;0.01;0;0.1;0;-0.29;0;4961;0;0;4.9;0.03;0;2677500;1279499;677;279;47.66;8.47;"677500_279500";916;2.9321489299625;34.4714292881062;251.937767879602;677500;279500;TRUE
"917";6453;4976;552;0.46;0.4;0;0.12;0;0.41;119;2125;0;0;8.9;0.01;0;2677500;1287499;677;287;47.73;8.47;"677500_287500";917;2.44473181584941;35.7502288838592;156.992623850108;677500;287500;TRUE
"918";6258;778;2249;0;0;0;0.85;0;0.59;4313;0;0.04;284;14.5;0.03;73226;2678500;1146499;678;146;46.47;8.46;"678500_146500";918;1.13560089654407;13.3548238717387;165.575372755715;678500;146500;TRUE
"919";6261;0;2472;0;0;0;0.84;0.01;0.26;4626;0;0.13;190;19.6;0;0;2678500;1158499;678;158;46.57;8.46;"678500_158500";919;1.40376676756882;7.90139152609201;282.2160145344;678500;158500;TRUE
"920";6489;316;1952;0;0;0;0.39;0;-0.25;3717;0;0.18;467;29.9;0.38;12722;2678500;1167499;678;167;46.65;8.46;"678500_167500";920;0;1.24574284443029;0;678500;167500;TRUE
"921";6445;3300;983;0;0.62;0;0.34;0;0.74;3504;4877;0;0;22.7;0.01;0;2678500;1200499;678;200;46.95;8.47;"678500_200500";921;1.73927117000669;89.6919306378361;635.896330924203;678500;200500;TRUE
"922";6276;137200;417;0.09;0;0;0.07;0.13;-0.12;1475;12391;0;1311;1.1;0;137814;2678500;1226499;678;226;47.18;8.47;"678500_226500";922;3.25861322841315;61.6656893958208;789.97708671799;678500;226500;TRUE
"923";6448;1299;645;0.3;0.5;0;0.17;0;0.38;2020;3493;0;0;8.9;0;0;2678500;1239499;678;239;47.3;8.48;"678500_239500";923;2.08751349023165;35.6720429722574;66.796865669772;678500;239500;TRUE
"924";6281;62560;564;0.12;0.33;0;0.12;0;-0.23;3921;9284;0;195;13.6;0.02;511;2678500;1244499;678;244;47.35;8.48;"678500_244500";924;2.48091109367889;55.3332560576152;203.951252327356;678500;244500;TRUE
"925";6294;112959;500;0.33;0;0;0.18;0;-0.28;1348;11522;0;0;6.8;0.05;0;2678500;1289499;678;289;47.75;8.49;"678500_289500";925;2.29477014328301;34.6902543761359;240.045707423328;678500;289500;TRUE
"926";6255;984;1845;0;0.64;0;0.05;0;-0.53;1610;0;0.02;0;20.3;0.29;0;2679500;1127499;679;127;46.29;8.47;"679500_127500";926;1.97576204575191;47.9470640466121;145.869359194655;679500;127500;TRUE
"927";6488;1373;1808;0;0.36;0;0.15;0;-0.57;3634;287;0.04;0;26.3;0.42;6756;2679500;1149499;679;149;46.49;8.47;"679500_149500";927;1.04217351344429;10.2888517003908;25.6500104271297;679500;149500;TRUE
"928";6263;0;2352;0;0;0;0.88;0;-0.53;575;0;0.1;119;21.8;0;0;2679500;1161499;679;161;46.6;8.48;"679500_161500";928;0.954888495816746;11.6553059638896;235.384975280118;679500;161500;TRUE
"929";6273;3213;1527;0;0.18;0;0.64;0;-0.79;3590;5;0.02;0;22.6;0.12;0;2679500;1211499;679;211;47.05;8.48;"679500_211500";929;1.78199297695436;83.0867389582708;64.4858708736601;679500;211500;TRUE
"930";6285;25991;446;0.17;0.23;0;0.06;0.08;0.43;402;10759;0;1093;1.9;0.01;131625;2679500;1253499;679;253;47.43;8.49;"679500_253500";930;2.80033406329565;69.1592503486012;252.463039597539;679500;253500;TRUE
"931";6491;0;2007;0;0;0;0.7;0.02;-0.16;1209;0;0.15;842;27.9;0.13;8167;2680500;1122499;680;122;46.25;8.48;"680500_122500";931;2.11164925430439;50.0988542271372;169.898363945697;680500;122500;TRUE
"932";6308;922;1787;0;0;0;0.63;0;-0.41;2433;2278;0.05;0;27.6;0.28;0;2680500;1177499;680;177;46.74;8.49;"680500_177500";932;0.46122560617906;4.4131257098038;106.222187642661;680500;177500;TRUE
"933";6458;3536;521;0.11;0.74;0;0.12;0;-0.21;745;2162;0;129;4.2;0;54310;2680500;1229499;680;229;47.21;8.5;"680500_229500";933;2.32548781439304;44.3616400692615;93.5076156463123;680500;229500;TRUE
"934";6325;6016;658;0.22;0.2;0;0.2;0.26;0.03;344;1955;0;1804;5.9;0.01;31344;2680500;1235499;680;235;47.27;8.5;"680500_235500";934;1.35365169526985;29.530508231032;35.8370601549224;680500;235500;TRUE
"935";6327;163263;419;0;0;0;0;0;0.75;88;23230;0;0;1.3;0.32;0;2680500;1247499;680;247;47.37;8.5;"680500_247500";935;3.45635700767228;73.5092968549287;500.531652867961;680500;247500;TRUE
"936";6316;2604;1477;0;0.3;0;0.63;0;-0.42;5808;0;0;0;24.3;0.06;0;2681500;1208499;681;208;47.02;8.51;"681500_208500";936;1.11333796699906;89.363095270585;27.6279802120695;681500;208500;TRUE
"937";6322;43094;528;0.41;0.13;0;0.25;0;-0.47;870;4379;0;68;4.6;0.04;0;2681500;1229499;681;229;47.21;8.51;"681500_229500";937;2.41507340780731;40.9207354575469;178.062475313324;681500;229500;TRUE
"938";6333;802;429;0.54;0.35;0;0.04;0;0.11;0;2989;0;0;2.3;0.01;0;2681500;1261499;681;261;47.5;8.52;"681500_261500";938;2.72710093395697;51.2157697467788;399.880343335401;681500;261500;TRUE
"939";6338;4598;446;0.88;0.01;0;0.04;0.01;-0.39;2408;2249;0;246;2.2;0.01;0;2681500;1283499;681;283;47.7;8.52;"681500_283500";939;2.22670756048096;33.3624360795391;272.114277395662;681500;283500;TRUE
"940";6303;6087;1528;0;0.2;0;0.39;0;-0.66;2722;2268;0.01;0;28.4;0.3;0;2682500;1151499;682;151;46.51;8.51;"682500_151500";940;1.37325715123569;11.2772893574896;57.1803485382586;682500;151500;TRUE
"941";6492;6058;1647;0;0.09;0;0.62;0.02;-0.55;1716;1588;0.04;1117;19.8;0.15;641;2682500;1167499;682;167;46.65;8.52;"682500_167500";941;0.105661342751156;12.606309072916;0.908515369051942;682500;167500;TRUE
"942";6455;272;1859;0;0;0;0.88;0;0.16;2879;9;0.01;183;19.9;0.08;3857;2682500;1186499;682;186;46.82;8.52;"682500_186500";942;0;4.02711268774729;0;682500;186500;TRUE
"943";6314;8268;1060;0;0.43;0;0.33;0;-0.19;3541;1976;0.02;0;23.9;0.07;0;2682500;1195499;682;195;46.91;8.52;"682500_195500";943;2.27466456779371;31.301926182344;96.5638727575665;682500;195500;TRUE
"944";6319;6362;947;0;0.05;0;0.71;0;-0.08;4495;3398;0;99;7;0.04;216939;2682500;1219499;682;219;47.12;8.53;"682500_219500";944;1.24705300479505;78.3174633772704;37.582278838888;682500;219500;TRUE
"945";6329;23411;419;0.22;0.34;0;0.08;0;0.19;2906;5866;0;947;0.7;0;106107;2682500;1257499;682;257;47.46;8.53;"682500_257500";945;2.98057029741055;53.7652197063717;671.078519589215;682500;257500;TRUE
"946";6454;0;2345;0;0;0;0.44;0.04;-0.45;213;810;0.51;774;29.8;0.01;0;2683500;1145499;683;145;46.46;8.53;"683500_145500";946;0;18.8576477688006;0;683500;145500;TRUE
"947";6309;211;1949;0;0.08;0;0.63;0;-0.74;1839;0;0.03;0;24.4;0.26;39447;2683500;1177499;683;177;46.74;8.53;"683500_177500";947;1.12461474478201;16.4093105010931;65.6496362531288;683500;177500;TRUE
"948";6493;0;2247;0;0;0;0.6;0.01;-0.56;4688;0;0.36;446;29.6;0.01;0;2683500;1178499;683;178;46.75;8.53;"683500_178500";948;0.674179666074211;16.4301387703435;18.9119613617717;683500;178500;TRUE
"949";7584;416692;420;0;0;0;0;0;-0.16;1011;26938;0;0;3.3;0.06;0;2683500;1247499;683;247;47.37;8.54;"683500_247500";949;3.45981706458801;79.452007034189;437.804194125256;683500;247500;TRUE
"950";6330;208765;475;0;0;0;0;0.01;0.56;485;22699;0;971;2.6;0.19;0;2683500;1250499;683;250;47.4;8.54;"683500_250500";950;3.34854254024338;71.5793825569707;1055.24864621862;683500;250500;TRUE
"951";6408;10344;947;0;0.8;0;0.06;0;-0.17;2385;2255;0;0;26.8;0.03;0;2684500;1127499;684;127;46.29;8.54;"684500_127500";951;1.94111607327993;56.1305604720002;40.3990784406731;684500;127500;TRUE
"952";6299;136;1002;0;0.5;0;0.06;0;-0.37;1736;871;0.19;0;30.2;0.18;0;2684500;1139499;684;139;46.4;8.54;"684500_139500";952;2.00789925818273;27.9737968927288;75.7774602129599;684500;139500;TRUE
"953";6311;82;2231;0;0;0.01;0.62;0.01;-0.22;1499;0;0.35;77;25.1;0;6502;2684500;1187499;684;187;46.83;8.55;"684500_187500";953;0.0245071043588976;14.4334199270489;0;684500;187500;TRUE
"954";6315;1050;1624;0;0.01;0;0.93;0;-0.31;1979;649;0.04;0;21.1;0.02;0;2684500;1199499;684;199;46.94;8.55;"684500_199500";954;1.76005356011618;93.422278611116;97.7975933600591;684500;199500;TRUE
"955";6317;3802;1200;0;0.47;0;0.49;0;-0.02;3057;1441;0.01;0;23.2;0.01;0;2684500;1207499;684;207;47.01;8.55;"684500_207500";955;1.4639926368064;89.1046059151131;76.043275416258;684500;207500;TRUE
"956";6494;2938;550;0;0.84;0;0.02;0;0.26;5408;3851;0;0;12.3;0.02;0;2684500;1235499;684;235;47.26;8.56;"684500_235500";956;1.63978765519933;58.4078294362606;64.2449239557636;684500;235500;TRUE
"957";6296;0;1962;0;0.01;0;0.51;0.01;-0.05;0;0;0.21;337;30.1;0.26;0;2685500;1119499;685;119;46.22;8.55;"685500_119500";957;2.03123720811701;44.3676336423165;184.342762375696;685500;119500;TRUE
"958";6305;569;1854;0;0;0;0.3;0;0.83;3164;0;0.01;81;28.7;0.66;0;2685500;1162499;685;162;46.61;8.55;"685500_162500";958;2.06229830532401;32.125929513948;271.718420935184;685500;162500;TRUE
"959";6456;3148;1340;0;0.44;0;0.35;0;0.27;3770;83;0.04;0;27.2;0.14;0;2685500;1193499;685;193;46.89;8.56;"685500_193500";959;1.7840365706387;48.7994435834516;322.332636199383;685500;193500;TRUE
"960";6320;12509;506;0;0.18;0;0.64;0;0.34;2221;4286;0;201;6.4;0.06;122059;2685500;1210499;685;210;47.04;8.56;"685500_210500";960;2.14849305327754;67.4186601195261;193.88880548625;685500;210500;TRUE
"961";6328;135812;465;0.03;0.15;0;0.13;0;0.08;2315;11069;0;153;6.4;0.08;0;2685500;1245499;685;245;47.35;8.57;"685500_245500";961;3.58874098092598;81.2041116533305;1010.65712178517;685500;245500;TRUE
"962";6334;10549;521;0.17;0.35;0;0.35;0;-0.3;559;3172;0;0;15.5;0.03;7811;2685500;1267499;685;267;47.55;8.57;"685500_267500";962;2.44434735156495;46.6295018282463;163.045569386695;685500;267500;TRUE
"963";6335;6485;411;0.08;0.53;0;0.18;0;0.21;1783;2720;0;0;15.8;0.02;0;2685500;1269499;685;269;47.57;8.57;"685500_269500";963;2.47400585634543;45.5867285799513;236.093286140644;685500;269500;TRUE
"964";6497;703;596;0.18;0.67;0;0.09;0;-0.32;30;2386;0;0;11.2;0;0;2685500;1285499;685;285;47.71;8.58;"685500_285500";964;1.91620397337238;33.7912966212105;140.56732405596;685500;285500;TRUE
"965";6339;1596;715;0.09;0.59;0;0.27;0;-0.51;0;2233;0;0;14.3;0.04;0;2685500;1288499;685;288;47.74;8.58;"685500_288500";965;1.08877486885988;30.849585349269;51.9116108121129;685500;288500;TRUE
"966";6298;646;1763;0;0.37;0;0.25;0;0.06;1125;0;0.03;0;25.9;0.34;0;2686500;1119499;686;119;46.22;8.56;"686500_119500";966;1.87670155434519;41.5302931198473;93.1099365322951;686500;119500;TRUE
"967";6301;387;2256;0;0;0;0.56;0;-0.19;5345;0;0.43;139;23.8;0;3560;2686500;1146499;686;146;46.46;8.56;"686500_146500";967;0.274187568609047;36.4291836799998;20.9518689291401;686500;146500;TRUE
"968";6306;7042;1570;0;0.01;0;0.83;0;-0.47;2565;2538;0;0;21.2;0.09;0;2686500;1164499;686;164;46.63;8.57;"686500_164500";968;1.98007372019287;31.4526524098322;179.947556079537;686500;164500;TRUE
"969";6312;0;1736;0;0;0;0.78;0;-0.33;803;0;0.01;0;31.9;0.18;0;2686500;1188499;686;188;46.84;8.57;"686500_188500";969;0.906816993365529;26.7325880230352;10.1153279554836;686500;188500;TRUE
"970";6457;737;899;0;0.76;0;0.13;0;0.43;4423;2514;0;0;15.8;0.03;130654;2686500;1217499;686;217;47.1;8.58;"686500_217500";970;1.92577844240167;41.5423686050924;31.0732223494353;686500;217500;TRUE
"971";6340;1220;585;0.24;0.58;0;0.13;0;0;801;2480;0;120;6;0.01;13610;2686500;1284499;686;284;47.71;8.59;"686500_284500";971;2.27715260878121;36.867416901522;169.982471085357;686500;284500;TRUE
"972";6300;1481;1492;0;0.37;0;0.22;0;-0.6;1620;0;0.16;0;45.2;0.25;0;2687500;1136499;687;136;46.37;8.58;"687500_136500";972;1.98967459564278;41.043393874806;521.257816918806;687500;136500;TRUE
"973";6302;701;1886;0;0.3;0;0.31;0;0.5;5098;0;0.03;0;24.2;0.34;0;2687500;1142499;687;142;46.43;8.58;"687500_142500";973;1.96948368669003;33.7775437421789;734.842645261452;687500;142500;TRUE
"974";6323;26712;729;0.02;0;0;0.58;0.18;0.23;1162;4137;0;1553;1.6;0.05;62145;2687500;1220499;687;220;47.13;8.59;"687500_220500";974;2.81190367420463;40.4417540809335;1724.74905050854;687500;220500;TRUE
