date;from.shelf;to.shelf;jar;reset_Y_N;clone;trt;block;babies;juv;adult_non;adult_egg;sticky;pH;cond;Total_population;egg_sum;egg1;egg2;egg3;egg4;egg5;egg6;egg7;egg8;egg9;egg10;egg11;egg12;egg13;egg14;egg15;egg16;egg17;egg18;egg19;egg20;egg21;egg22;egg23;egg24;egg25;egg26;egg27;ephippia;TOC;TN;TotalP;Na;Mg;Ca;K;chla_RFU;temp;est.temp;mgC
09.08.2017;3;5;81;0;algae_only;dz;1;NA;NA;NA;NA;0;NA;348;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;102.75;20.52;NA;0.938962929
09.08.2017;4;3;84;0;algae_only;dz;2;NA;NA;NA;NA;0;NA;346;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;105.75;20.6;NA;0.964858335
09.08.2017;4;3;85;0;algae_only;dz;2;NA;NA;NA;NA;0;NA;345;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;74.75;20.6;NA;0.697272474
09.08.2017;3;5;86;0;algae_only;dr;1;NA;NA;NA;NA;0;NA;364;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;102.75;20.52;NA;0.938962929
09.08.2017;4;3;89;0;algae_only;dr;2;NA;NA;NA;NA;0;NA;364;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;70.75;20.6;NA;0.662745266
09.08.2017;3;5;91;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;NA;368;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;85.75;20.52;NA;0.792222296
09.08.2017;3;5;95;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;NA;368;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;111.75;20.52;NA;1.016649147
09.08.2017;4;3;96;0;algae_only;cont;2;NA;NA;NA;NA;0;NA;349;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;77.75;20.6;NA;0.72316788
09.08.2017;4;3;99;0;algae_only;cont;2;NA;NA;NA;NA;0;NA;347;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;57.75;20.6;NA;0.550531841
09.08.2017;3;5;100;0;algae_only;cont;1;NA;NA;NA;NA;0;NA;349;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;97.75;20.52;NA;0.89580392
11.08.2017;1;4;3;0;g100;dr;3;0;0;2;0;1;NA;367;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7;0.9;3.9;20.9;13;29.3;3.7;61.75;21.67;NA;0.585059049
11.08.2017;1;4;15;0;GAR24;dr_dz;3;0;0;0;0;1;NA;347;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;1.7;5;20.2;12.3;30;3.6;2.75;21.67;NA;0.075782733
11.08.2017;1;4;17;0;GAR24;cont;3;12;16;82;17;0;NA;357;152;25;2;1;2;1;1;2;2;1;1;1;2;2;1;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7;1.5;4.6;19.6;11.9;28.5;3.5;50.75;21.67;NA;0.490109227
11.08.2017;1;4;23;0;GAR24;dr_dz;3;0;0;0;0;0;NA;372;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.2;1.7;10.5;20.5;12.6;30.7;3.6;6.75;21.67;NA;0.110309941
11.08.2017;1;4;26;0;g100;dr;3;1;7;35;0;0;NA;363;43;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.1;0.6;5;20.7;12.8;29.4;3.6;118.75;21.67;NA;1.077071761
11.08.2017;1;4;36;0;g100;dz;3;0;0;0;0;0;NA;354;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.4;0.9;8.2;19.5;12.1;30.1;3.3;136.75;21.67;NA;1.232444196
11.08.2017;1;4;37;0;VARE249;cont;3;3;2;4;0;0;NA;344;9;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;0.8;4.2;19.1;11.8;27.3;3.4;72.75;21.67;NA;0.68000887
11.08.2017;1;4;63;0;mixed;dr_dz;3;0;0;1;0;1;NA;374;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;1.5;3.4;20.5;12.7;30.4;3.6;1.75;21.67;NA;0.067150931
11.08.2017;1;4;80;0;VARE249;dz;3;4;6;5;3;0;NA;351;23;5;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.3;<0.5;6.1;19.9;12.3;31.1;3.3;221.75;21.67;NA;1.966147364
11.08.2017;1;4;83;0;algae_only;dz;3;NA;NA;NA;NA;0;NA;346;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.3;<0.5;12.4;20.6;12.6;28.9;3.5;81.75;21.67;NA;0.757695088
11.08.2017;1;4;87;0;algae_only;dr;3;NA;NA;NA;NA;1;NA;379;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.8;<0.5;11.3;21.6;13.2;33.4;3.5;57.75;21.67;NA;0.550531841
11.08.2017;1;4;92;0;algae_only;dr_dz;3;NA;NA;NA;NA;1;NA;367;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.9;<0.5;8;21.1;12.9;30.1;3.5;72.75;21.67;NA;0.68000887
11.08.2017;1;4;94;0;algae_only;dr_dz;3;NA;NA;NA;NA;1;NA;366;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.6;<0.5;9.6;21.5;13.2;30.6;3.6;88.75;21.67;NA;0.818117702
11.08.2017;1;4;98;0;algae_only;cont;3;NA;NA;NA;NA;1;NA;342;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.9;0.7;14.7;20.9;12.7;28.2;3.4;85.75;21.67;NA;0.792222296
11.09.2017;5;2;9;0;GAR24;cont;4;0;0;7;0;0;8.522;343;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;517;22.22;NA;4.514686895
11.09.2017;5;2;22;0;GAR24;dr;4;0;0;3;0;0;7.787;362;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;2;22.22;NA;0.069308881
11.09.2017;5;2;54;0;mixed;dr;4;0;2;9;3;0;7.881;359;20;6;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;14;22.22;NA;0.172890505
11.09.2017;5;2;57;0;mixed;cont;4;0;0;1;0;0;8.463;344;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;418;22.22;NA;3.6601385
11.09.2017;5;2;82;0;algae_only;dz;4;NA;NA;NA;NA;1;8.666;341;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;160;22.22;NA;1.433133592
11.09.2017;5;2;88;0;algae_only;dr;4;NA;NA;NA;NA;1;8.452;350;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;259;22.22;NA;2.287681987
11.09.2017;5;2;90;0;algae_only;dr;4;NA;NA;NA;NA;0;8.479;353;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;354;22.22;NA;3.107703174
11.09.2017;5;2;93;0;algae_only;dr_dz;4;NA;NA;NA;NA;1;7.646;361;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;109;22.22;NA;0.992911692
11.09.2017;5;2;97;0;algae_only;cont;4;NA;NA;NA;NA;0;8.605;338;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;389;22.22;NA;3.409816243
12.06.2017;5;2;4;0;g100;cont;2;3;0;2;1;0;NA;NA;11;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;68.125;NA;21.98;0.640086786
12.06.2017;4;4;5;1;g100;dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.61;NA
12.06.2017;4;4;7;1;g100;dr;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.61;NA
12.06.2017;5;2;10;0;GAR24;dr;2;0;5;0;1;0;NA;NA;11;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;54.125;NA;21.98;0.519241559
12.06.2017;5;2;14;0;GAR24;dr;2;12;2;0;1;0;NA;NA;17;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;62.125;NA;21.98;0.588295974
12.06.2017;5;2;18;0;GAR24;dr;2;4;0;0;1;0;NA;NA;11;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;50.125;NA;21.98;0.484714351
12.06.2017;5;2;28;0;g100;dz;2;7;2;0;1;0;NA;NA;14;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;72.125;NA;21.98;0.674613994
12.06.2017;5;2;29;0;g100;cont;2;1;0;0;2;0;NA;NA;6;3;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;83.125;NA;21.98;0.769563816
12.06.2017;5;2;30;0;g100;dr;2;1;1;1;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;75.125;NA;21.98;0.7005094
12.06.2017;5;2;38;0;VARE249;dr;2;26;0;0;3;0;NA;NA;63;34;10;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;37.125;NA;21.98;0.372500925
12.06.2017;5;2;40;0;VARE249;dz;2;5;1;1;1;0;NA;NA;18;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;73.125;NA;21.98;0.683245796
12.06.2017;5;2;41;0;VARE249;cont;2;14;0;1;2;0;NA;NA;28;11;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;65.125;NA;21.98;0.61419138
12.06.2017;5;2;43;0;VARE249;dr_dz;2;0;1;0;3;0;NA;NA;20;16;8;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;43.125;NA;21.98;0.424291737
12.06.2017;5;2;45;0;VARE249;cont;2;14;0;1;2;0;NA;NA;34;17;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;33.125;NA;21.98;0.337973717
12.06.2017;5;2;46;0;VARE249;dr;2;3;7;1;2;0;NA;NA;17;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;63.125;NA;21.98;0.596927776
12.06.2017;5;2;48;1;VARE249;dz;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;26.125;NA;21.98;0.277551104
12.06.2017;5;2;49;0;mixed;cont;2;9;6;0;2;0;NA;NA;37;20;8;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;42.125;NA;21.98;0.415659935
12.06.2017;5;2;52;0;mixed;dz;2;15;0;2;1;0;NA;NA;26;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;98.125;NA;21.98;0.899040845
12.06.2017;5;2;53;0;mixed;cont;2;4;0;1;1;0;NA;NA;12;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;55.125;NA;21.98;0.527873361
12.06.2017;5;2;70;1;GAR24;dr;2;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;75.125;NA;21.98;0.7005094
12.06.2017;5;2;72;1;GAR24;dz;2;2;1;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;119.125;NA;21.98;1.080308687
12.06.2017;5;2;74;0;VARE249;dr;2;1;0;0;2;0;NA;NA;9;6;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;30.125;NA;21.98;0.312078312
12.06.2017;4;4;75;1;VARE249;dr_dz;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.61;NA
12.06.2017;1;1;77;1;VARE249;cont;1;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;21.98;NA
12.06.2017;4;4;78;1;VARE249;dr;4;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;20.61;NA
12.07.2017;5;2;1;0;g100;dz;1;0;0;2;0;0;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;129;25.47;NA;1.165547731
12.07.2017;2;1;5;0;g100;dz;4;0;0;2;0;1;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;193;23.45;NA;1.717983057
12.07.2017;2;1;9;0;GAR24;cont;4;1;0;1;1;0;NA;NA;4;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;192;23.45;NA;1.709351255
12.07.2017;2;1;11;0;GAR24;dr_dz;4;2;10;16;0;1;NA;NA;28;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;107;23.45;NA;0.975648088
12.07.2017;5;2;12;0;GAR24;dz;1;0;0;4;0;0;NA;NA;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;<0.5;5.9;19.3;12.1;24.5;3.5;219;25.47;NA;1.942409908
12.07.2017;5;2;13;0;GAR24;cont;1;1;0;7;1;1;NA;NA;10;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;155;25.47;NA;1.389974582
12.07.2017;2;1;20;0;GAR24;dz;4;0;2;8;3;0;NA;NA;18;5;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;129;23.45;NA;1.165547731
12.07.2017;5;2;21;0;GAR24;cont;1;9;9;2;12;0;NA;NA;97;65;5;6;2;8;3;4;6;7;3;4;3;6;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3;1.7;13.9;20.2;12.3;30.4;3.8;10;25.47;NA;0.138363297
12.07.2017;2;1;22;0;GAR24;dr;4;22;17;30;20;1;NA;NA;112;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;75;23.45;NA;0.699430425
12.07.2017;2;1;25;0;g100;cont;4;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;274;23.45;NA;2.417159016
12.07.2017;2;1;31;0;g100;dr_dz;4;0;0;2;0;0;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;67;23.45;NA;0.630376009
12.07.2017;5;2;32;0;g100;dz;1;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;229;25.47;NA;2.028727928
12.07.2017;2;1;33;0;g100;cont;4;0;2;1;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;119;23.45;NA;1.079229711
12.07.2017;2;1;35;0;g100;dr_dz;4;17;15;26;4;1;NA;NA;67;5;2;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;22;23.45;NA;0.241944921
12.07.2017;5;2;39;0;VARE249;dr_dz;1;4;11;25;3;1;NA;NA;47;4;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;1.4;4.6;19.6;12.1;29.9;3.6;7;25.47;NA;0.112467891
12.07.2017;5;2;42;0;VARE249;dr;1;1;0;3;0;1;NA;NA;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1.4;4.3;19.2;12.1;30.2;3.7;2;25.47;NA;0.069308881
12.07.2017;5;2;44;0;VARE249;dz;1;0;0;3;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;<0.5;5.6;20.8;12.5;24.7;3.9;242;25.47;NA;2.140941353
12.07.2017;5;2;47;0;VARE249;dr_dz;1;0;1;2;1;0;NA;NA;6;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.7;<0.5;7.8;20;12.3;26.4;3.4;155;25.47;NA;1.389974582
12.07.2017;5;2;50;0;mixed;dr;1;0;5;3;0;0;NA;NA;8;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.8;2;39.5;20.3;13.2;32.1;3.8;0;25.47;NA;0
12.07.2017;5;2;51;0;mixed;dr_dz;1;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.8;27.9;19.7;12.2;30.9;3.5;1;25.47;NA;0.060677079
12.07.2017;2;1;54;0;mixed;dr;4;5;8;36;2;1;NA;NA;57;6;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;11;23.45;NA;0.146995099
12.07.2017;2;1;55;0;mixed;dr_dz;4;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;14;23.45;NA;0.172890505
12.07.2017;5;2;56;0;mixed;dz;1;0;5;16;2;0;NA;NA;25;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.6;<0.5;6.1;20.3;12.7;27.9;3.7;181;25.47;NA;1.614401433
12.07.2017;2;1;57;0;mixed;cont;4;1;5;16;5;0;NA;NA;38;11;1;1;4;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;181;23.45;NA;1.614401433
12.07.2017;2;1;58;0;mixed;dr;4;3;5;24;6;1;NA;NA;53;15;3;1;1;3;2;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;14;23.45;NA;0.172890505
